CATEGORIA;PRODUCTO;DESCRIPCION;EMPRESA_TIENDA;PROD_CELIACO;CODIGO_BARRAS;FECHA_CREACION
Bebidas vegetales;Bebida de almendra marca Nature´s Heart con azúcar, 1Lt;Bebida de almendra;TerraFertil - Nestlé Chile;True;NN;2024-10-31
Bebidas vegetales;Bebida de almendra marca Nature´s Heart sin azúcar, 1lt;Bebida de almendra;TerraFertil - Nestlé Chile;True;NN;2024-10-31
Bebidas vegetales;Bebida de Almendra sin azúcar, 1lt;Bebida de almendra;"Scotti. Importado por Globe
Italia";True;NN;2024-10-31
Bebidas vegetales;Bebida de Almendra NATRUE, 0% azúcar, 1 Lt;Bebida de almendra;"NATRUE - Importado por
Cencosud";True;NN;2024-10-31
Bebidas vegetales;Bebida de Arroz con chocolate, 1lt;Bebida de arroz;"Scotti. Importado por Globe
Italia";True;NN;2024-10-31
Bebidas vegetales;Crema de Coco marca SAMUI;Crema Vegetal;Samui - Importa Cencosud;True;NN;2024-10-31
Bebidas vegetales;"Agua de Coco marca Thai Heritage (cocnut water), lata 330cc y
520cc";Agua de Coco;"Thai Heritage - Importa
Elbelman";True;NN;2024-10-31
Bebidas vegetales;Alimento a base de almendra, natural endulzado, 1lt;Alimento a base de almendra;Loncoleche;True;NN;2024-10-31
Pastas y fideos;Pasta multiceral quinoa Wakas 250 g;Pastas;Wakas - Importa Cencosud;True;NN;2024-10-31
Pastas y fideos;Pasta multiceral amaranto Wakas 250 g;Pastas;Wakas - Importa Cencosud;True;NN;2024-10-31
Pastas y fideos;Pasta multicereal Kale 250 g;Pastas;Wakas - Importa Cencosud;True;NN;2024-10-31
Pastas y fideos;Pasta multicereal chía Wakas 250 g;Pastas;Wakas - Importa Cencosud;True;NN;2024-10-31
Pastas y fideos;Pasta de legumbres garbanzos y chia, 250 gr;Pastas;Wakas - Importa Cencosud;True;NN;2024-10-31
Pastas y fideos;Pasta de legumbres arvejas/chia 250 g;Pastas;Wakas - Importa Cencosud;True;NN;2024-10-31
Pastas y fideos;"Pasta de legumbres proteicas (Poroto negro, poroto alubia, arroz
y chia), 250 gr";Pastas;Wakas - Importa Cencosud;True;NN;2024-10-31
Pastas y fideos;"Risoni clásico (pastas cortas) Wakas (más proteína y fibra), 300
gr";Pastas;Wakas - Importa Cencosud;True;NN;2024-10-31
Pastas y fideos;"Risoni de Espinacas (pastas cortas) Wakas (más proteína y
fibra), 300 gr";Pastas;Wakas - Importa Cencosud;True;NN;2024-10-31
Pastas y fideos;"Risoni con Zanahoria (pastas cortas) Wakas (más proteína y
fibra), 300 gr";Pastas;Wakas - Importa Cencosud;True;NN;2024-10-31
Pastas y fideos;"Pastas de arroz (macarrones, caracolitos, spaguetti, espirales o
twist, Fettuccine, Lasaña marca Blue Dragon";Fideos de arroz;"Blue Dragon - Importa
Elbelman";True;NN;2024-10-31
Pastas y fideos;Pastas de garbanzos formato penne;Fideos;Cosecha Justa;True;NN;2024-10-31
Pastas y fideos;Pastas de lentejas formato penne;Fideos;Cosecha Justa;True;NN;2024-10-31
Pastas y fideos;Pastas de arvejas formato penne;Fideos;Cosecha Justa;True;NN;2024-10-31
Pastas y fideos;Pastas de arroz marca Trattoria (sin gluten);Fideos;Empresas Carozzi S.A;True;NN;2024-10-31
Pastas y fideos;Pastas Penne marca Vivo (sin gluten), 250 y 400gr;Fideos;Empresas Carozzi S.A;True;NN;2024-10-31
Pastas y fideos;Pastas Spaghetti marca Vivo (sin gluten), 250 y 400gr;Fideos;Empresas Carozzi S.A;True;NN;2024-10-31
Pastas y fideos;Pastas de lentejas formato fusilli;Fideos;Cosecha Justa;True;NN;2024-10-31
Pastas y fideos;Pastas de arvejas formato fusilli;Fideos;Cosecha Justa;True;NN;2024-10-31
Pastas y fideos;Pastas de garbanzos formato fusilli;Fideos;Cosecha Justa;True;NN;2024-10-31
Pastas y fideos;Pastas Fusilli (espiral) marca Vivo Sin Gluten, 400 g;Fideos;Empresas Carozzi S.A;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Nuez cuarto, 700gr;Nueces;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;"Nuez sin cascara (distintos formatos: mariposas, cuartos,
cuartillos o pedacitos, 1kg, 5kg y 10 kg";Nueces;Econut;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;"Nuez mariposa, 200gr (envasado por Agroindustrial Las Tres Erre
Spa)";Nueces;"Lider - Envasa Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Nuez mariposa 700g;Nueces;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Almendra natural marca Alto La Cruz, 200gr, 300gr, 700gr;Almendras;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Almendras tostadas con piel;Almendras;El Litral;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Almendras laminadas sin piel;Almendras;El Litral;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Almendras sin piel tostadas;Almendras;El Litral;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Almendras naturales;Almendras;El Litral;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Almendra Fileteada, 140g;Almendras;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Almendra tostada sin piel marca Ato La Cruz, 140g;Almendras;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Almendra tostada marca Alto La Cruz, 300g y 700g;Almendras;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Mix tostado, 700g;Maní;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Mani sin piel frito salado marca Mani King, 500gr;Maní;Mani King - Importa Cencosud;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Mani sin piel tostado marca Mani King, 500gr;Maní;Mani King - Importa Cencosud;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Maní salado extra grande KIRKLAND, 1.13 Kg;Maní;"KIRKLAND - Importado por
Cencosud";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;"Well Mix Proteína (Almendras, Cranberry, Maní, Semilla de
zapallo), 240 y 100 gr";Surtido frutos secos;Sofruco;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;"Well Mix Energía (Nueces, pasas morenas, semillas de zapallo,
coco en láminas), 210 y 100gr";Surtido frutos secos;Sofruco;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;"Well Mix Saludable (Pasas morenas, Almendras, Castañas de
cajú y Coco en láminas), 210 y 100gr";Surtido frutos secos;Sofruco;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Mix frutos secos, 300g y 700g;Surtido frutos secos;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Pasas morenas, 300gr;Pasas;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Well Mix Pasas Morenas, 270 gr;Pasas;Sofruco;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;"Pasas morenas 300gr (envasado por Agroindustrial Las Tres Erre
Spa)";Pasas;"Lider - Envasa Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;"Pasas rubias 300gr (envasado por Agroindustrial Las Tres Erre
Spa)";Pasas;"Lider - Envasa Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Pasas rubias, 300g;Pasas;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;"Pistachos con cáscara,120g (envasado por Agroindustrial Las
Tres Erre Spa)";Pistachos;"Lider - Envasa Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Castaña de cajú tostada, 120gr y 300gr;Castaña de cajú;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;"Ciruela deshidratada tiernizada sin carozo, bolsa zipper 300 g,
pote 500 g y 60 g";Ciruelas deshidratadas;Sofruco;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Huesillos, 1kg;Huesillos;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Well Mix Semillas (pepitas de zapallo), 270 y 100 gr;Pepitas de zapallo;Sofruco;True;NN;2024-10-31
Frutos secos - frutas deshidratados - frutos tropicales;Well Mix Coquito, 100g;Coquitos de Palma;Sofruco;True;NN;2024-10-31
Mermeladas y dulces;Mermelada extra Damasco s/ azúcar añadida marca Helios, 280G;Mermelada;Helios - Importa Cencosud;True;NN;2024-10-31
Mermeladas y dulces;Mermelada extra Durazno s/azúcar añadida, 280g;Mermelada;Helios - Importa Cencosud;True;NN;2024-10-31
Mermeladas y dulces;Mermelada extra Ciruela-Kiwi c/stevia marca HELIOS, 280G;Mermelada;Helios - Importa Cencosud;True;NN;2024-10-31
Mermeladas y dulces;Mermelada extra Piña S/azúcar añadida marca HELIOS, 280G;Mermelada;Helios - Importa Cencosud;True;NN;2024-10-31
Mermeladas y dulces;Mermelada Higo negro (57%) marca HELIOS, 330G;Mermelada;Helios - Importa Cencosud;True;NN;2024-10-31
Mermeladas y dulces;"Mermelada Frutas tropicales (mango, papaya, maracuyá) marca
HELIOS, 330G";Mermelada;Helios - Importa Cencosud;True;NN;2024-10-31
Mermeladas y dulces;Mermelada Durazno marca HELIOS, 330G;Mermelada;Helios - Importa Cencosud;True;NN;2024-10-31
Mermeladas y dulces;Mermelada de Arándano HELIOS sin azúcar añadida, 280 gr;Mermelada;Helios - Importa Cencosud;True;NN;2024-10-31
Mermeladas y dulces;Mermelada extra Frutilla s/azúcar añadida, 280G;Mermelada;Helios - Importa Cencosud;True;NN;2024-10-31
Mermeladas y dulces;MIel de abeja, 500 gr (frasco de vidrio);Miel de abeja;Sofruco;True;NN;2024-10-31
Mermeladas y dulces;Dulce de Batata (papa camote o dulce) La Gioconda, 700 gr.;Dulce de batata;"La Gioconda - Importado por
Cencosud";True;NN;2024-10-31
Cóctel y Snacks;PopPed, chips aireados de papa con romero, doypack 105gr;Chips gourmet (papas fritas);Mizos;True;NN;2024-10-31
Cóctel y Snacks;"PopPed, chips aireados de papa con sal de mar, Paquete 20gr,
doypack 105gr";Chips gourmet;Mizos;True;NN;2024-10-31
Cóctel y Snacks;"Chips de Papas fritas con sal de mar, marca FLIP 170gr y 30g,
140gr y 30gr";Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;Chips de papas con ajo y albahaca, marca FLIP, 170gr y 30gr;Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;Chips de zanahoria con sal de mar, marca FLIP, 170gr y 30gr;Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;"Chips mix de vegetales papas, camote y zanahoria, marca FLIP,
170gr y 30gr";Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;Chips de Papas con cebolla marca FLIP, 170gr y 30gr;Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;Chips de Camotes, betarragas con sal de mar marca FLIP, 140gr;Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;Chips de Manzanas verdes y rojas marca FLIP, 170gr y 30gr;Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;Chips de Papas con Merken Flip, 30gr y 140gr;Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;"Chips de Papa, Camote, Zanahoria, Betarraga marca FLIP, 140gr
y 30gr";Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;Chips de Camotes, Manzanas, Zanahorias, marca FLIP, 140gr;Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;Chips de Papas, camotes y zanahorias;Chips gourmet;Flip, Orizon;True;NN;2024-10-31
Cóctel y Snacks;Plátano frito picante marca Inka Chips, 100gr;Chips gourmet;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Yuca Frita en hojuelas saladas marca Inka Chips, 130gr;Chips gourmet;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Plátano frito (dulce) marca Inka Chips, 100gr;Chips gourmet;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Mix TROPICAL (camote, yuca, platano) Inka chips, 125 gr;Chips gourmet;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Camote frtito con sal Inka Chips, 130 gr;Chips gourmet;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Maíz gigante Inca Corn picante, 100gr;Chips gourmet;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Maíz gigante Inca Corn original (salado), 100gr;Chips gourmet;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Habas frtas saladas Inka Crops, 150 gr;Chips gourmet;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;"Mix Andino Inka Crops (maíz cancha, maíz gigante, habas fritas),
150 gr";Chips gourmet;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;"Snack Orgánico Vegano Lentejas Rojas - Arroz Negro Che Bon,
80 g";Chips gourmet;"Castelfood - Importado por
Cencosud";True;NN;2024-10-31
Cóctel y Snacks;Snack Orgánico Vegano MaÍiz Y Trigo Sarraceno Che Bon, 80 g;Chips gourmet;"Castelfood - Importado por
Cencosud";True;NN;2024-10-31
Cóctel y Snacks;Snack Orgánico Vegano Arroz Rojo - Garbanzos Che Bon, 80 g;Chips gourmet;"Castelfood - Importado por
Cencosud";True;NN;2024-10-31
Cóctel y Snacks;Snack Orgánico Vegano Arroz - Arvejas Che Bon, 80 g;Chips gourmet;"Castelfood - Importado por
Cencosud";True;NN;2024-10-31
Cóctel y Snacks;Snack Orgánico Vegano Maíz - Arroz Negro Che Bon, 80 g;Chips gourmet;"Castelfood - Importado por
Cencosud";True;NN;2024-10-31
Cóctel y Snacks;Snack Orgánico Vegano Multigrano Che Bon, 80 g;Chips gourmet;"Castelfood - Importado por
Cencosud";True;NN;2024-10-31
Cóctel y Snacks;Galletas Crackers 210g;Crackers (galletas saladas);Schär - Importa Globe Italia;True;NN;2024-10-31
Cóctel y Snacks;NutriPop chocolate, 20 gr;Snacks;Verax SpA;True;NN;2024-10-31
Cóctel y Snacks;NutriPop frambuesa, 20 gr;Snacks;Verax SpA;True;NN;2024-10-31
Cóctel y Snacks;Bombas maní, 20gr;Snacks;Kuna Foods SpA;True;NN;2024-10-31
Cóctel y Snacks;Bombas mediterráneas, 20gr;Snacks;Kuna Foods SpA;True;NN;2024-10-31
Cóctel y Snacks;Bomba queso crema y ciboullete, 20gr;Snacks;Kuna Foods SpA;True;NN;2024-10-31
Cóctel y Snacks;Curvies BBQ, 170gr;Papas fritas;Schär - Importa Globe Italia;True;NN;2024-10-31
Cóctel y Snacks;Curvies Original, 170gr;Papas fritas;Schär - Importa Globe Italia;True;NN;2024-10-31
Cóctel y Snacks;"Papa frita hojuela sabor cebolla caramelizada y BBQ marca Inka
Chips, 142gr";Papas fritas;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Papas fritas c/sal de mar marca Inka Chips, 150gr;Papas fritas;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Papas fritas Jalapeñas marca Inka Chips, 142gr;Papas fritas;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Maíz Cancha Serrana (salado), 180 gr;Chips de maíz;Inka Crops;True;NN;2024-10-31
Cóctel y Snacks;Nachos horneados aji, 160gr;Chips de maíz;Sanissimo - Grupo Bimbo;True;NN;2024-10-31
Cóctel y Snacks;Nachos Albahaca y Tomate Sanissimo, 160gr;Chips de maíz;Sanissimo - Grupo Bimbo;True;NN;2024-10-31
Cóctel y Snacks;Nachos clásicos 160gr;Chips de maíz;Sanissimo - Grupo Bimbo;True;NN;2024-10-31
Cóctel y Snacks;"PopPed, chips aireados de lenteja con tomate y albahaca,
paquete 20gr y doypack 105gr";Chips de legumbres;Mizos;True;NN;2024-10-31
Cóctel y Snacks;Snack multigrano crema cebolla, 50 g;Galletitas;"Lider - Elabora Sociedad
industrial de Alimentos Vida
Saludable";True;NN;2024-10-31
Cóctel y Snacks;Snack multigrano sal pimienta, 50 g;Galletitas;"Lider - Elabora Sociedad
industrial de Alimentos Vida
Saludable";True;NN;2024-10-31
Cóctel y Snacks;Snack multigrano quínoa, sal de mar & pimienta, 100g;Galletitas;"Selección - Elabora Sociedad
industrial de Alimentos Vida
Saludable";True;NN;2024-10-31
Cóctel y Snacks;Snack multigrano chía, linaza & sal de mar 100g;Galletitas;"Selección - Elabora Sociedad
industrial de Alimentos Vida
Saludable";True;NN;2024-10-31
Cóctel y Snacks;"Perfect Nutrition Almonds and dark chocolate (Almendras
bañadas en chocolate amargo con proteinas), sobre 35g y 175g
(pack de 6 sobres)";Almendras bañadas;Your-goal;True;NN;2024-10-31
Cóctel y Snacks;"Perfect Nutrition Peanuts and dark chocolate (Maní bañado en
chocolate amargo con proteína), sobre 35g y 175g (pack de 6
sobres)";Maní bañado;Your-goal;True;NN;2024-10-31
Cóctel y Snacks;Aceitunas verde deshuesada con Ajo y tomillo 70gr;Aceitunas verdes;Fragata - Importa cencosud;True;NN;2024-10-31
Cóctel y Snacks;Aceitunas verde deshuesada aliñadas Picante 70gr;Aceitunas verdes;Fragata - Importa cencosud;True;NN;2024-10-31
Cóctel y Snacks;Aceitunas verdes deshuesadas aliñadas con limón 70gr;Aceitunas verdes;Fragata - Importa cencosud;True;NN;2024-10-31
Postres y compotas;Flan Zerolacto Caramelo, 120gr;Flan;Soprole;True;NN;2024-10-31
Postres y compotas;Flan Zerolacto Vainilla, 120gr;Flan;Soprole;True;NN;2024-10-31
Postres y compotas;Flan del Sur Chocolate Avellana, 100gr;Flan;Colun;True;NN;2024-10-31
Postres y compotas;Flan del Sur Caramelo toffe, 100gr;Flan;Colun;True;NN;2024-10-31
Postres y compotas;Flan del Sur Panna Cotta, 100gr;Flan;Colun;True;NN;2024-10-31
Postres y compotas;Flan clásico CARMENCITA, 20G;Flan;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Postres y compotas;Postre del Sur Manjar, 110 gr;Postre de crema;Colun;True;NN;2024-10-31
Postres y compotas;Postre del Sur Chocolate, 110 gr;Postre de crema;Colun;True;NN;2024-10-31
Postres y compotas;Postre del Sur Chocolate blanco, 110;Postre de crema;Colun;True;NN;2024-10-31
Postres y compotas;Crema Catalana Carmencita, 80 gr;Postre de crema;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Postres y compotas;Jalea sabor Naranja, pote 110 gr;Jalea;"Longaví - Alimentos Valle
Central";True;NN;2024-10-31
Postres y compotas;Jalea (lista) sabor naranja, pote 100gr;Jalea;"Lider - Elabora Alimentos
Valle Central";True;NN;2024-10-31
Postres y compotas;Jalea sabor Guinda, pote 110 gr;Jalea;"Longaví - Alimentos Valle
Central";True;NN;2024-10-31
Postres y compotas;Jalea sabor Frambuesa, pote 110 gr;Jalea;"Longaví - Alimentos Valle
Central";True;NN;2024-10-31
Postres y compotas;Jalea sabor Piña, pote 110 gr;Jalea;"Longaví - Alimentos Valle
Central";True;NN;2024-10-31
Postres y compotas;Jalea (lista) sabor limón, pote 100gr;Jalea;"Lider - Elabora Alimentos
Valle Central";True;NN;2024-10-31
Postres y compotas;Jalea (lista) sabor guinda, pote 100gr;Jalea;"Lider - Elabora Alimentos
Valle Central";True;NN;2024-10-31
Postres y compotas;Jalea (lista) sabor frambuesa, pote 100gr;Jalea;"Lider - Elabora Alimentos
Valle Central";True;NN;2024-10-31
Postres y compotas;Jalea (lista) sabor piña, pote 100gr;Jalea;"Lider - Elabora Alimentos
Valle Central";True;NN;2024-10-31
Postres y compotas;Jalea Piña, pote 110 gr;Jalea;Soprole;True;NN;2024-10-31
Postres y compotas;Jalea Guinda, pote 110gr;Jalea;Soprole;True;NN;2024-10-31
Postres y compotas;Jalea sabor frambuesa, pote 100gr;Jalea;"Tottus - Elabora Alimentos
Valle Central";True;NN;2024-10-31
Postres y compotas;Jalea sabor guinda, pote 100gr;Jalea;"Tottus - Elabora Alimentos
Valle Central";True;NN;2024-10-31
Postres y compotas;Jalea sabor piña, pote 100gr;Jalea;"Tottus - Elabora Alimentos
Valle Central";True;NN;2024-10-31
Postres y compotas;Jalea sabor naranja, pote 100gr;Jalea;"Tottus - Elabora Alimentos
Valle Central";True;NN;2024-10-31
Postres y compotas;JALEA TUTTI POP 110g;Jalea;Soprole;True;NN;2024-10-31
Postres y compotas;JALEA FUNNY APPLE 110G;Jalea;Soprole;True;NN;2024-10-31
Postres y compotas;Jalea Goodnes Frambuesa, 110gr (pack 4 unidades);Jalea;Nestlé;True;NN;2024-10-31
Postres y compotas;Jalea Goodnes sabor Mango, 110gr (pack 4 unidades);Jalea;Nestlé;True;NN;2024-10-31
Postres y compotas;Postre de la Abuela. Bocado crema salsa de Chocolate, 120gr;Postres;Soprole;True;NN;2024-10-31
Postres y compotas;Postre de la Abuela Bocado crema salsa berries;Postres;Soprole;True;NN;2024-10-31
Postres y compotas;Postre Salted Caramel Gold, 120 g;Postres;Soprole;True;NN;2024-10-31
Postres y compotas;Postre compotta Manzana, 110g;Compotas de fruta;Soprole;True;NN;2024-10-31
Postres y compotas;Postre compotta Pera, 110gr;Compotas de fruta;Soprole;True;NN;2024-10-31
Postres y compotas;Postre de manzana Anela Bio, 2x100g;Compotas de fruta;"Safrunat SL - Importado por
Cencosud";True;NN;2024-10-31
Postres y compotas;Postre de Manzana Platano Anela Fruits Bio, 2x100 gr;Compotas de fruta;"Safrunat SL - Importado por
Cencosud";True;NN;2024-10-31
Postres y compotas;Chandelle crema manjar, pote 130gr;Mousse;Nestlé;True;NN;2024-10-31
Postres y compotas;Chandelle chocolate deslactosado, pote 130gr;Mousse;Nestlé;True;NN;2024-10-31
Postres y compotas;MANJARATE Postre Black, 80 gr;Mousse;Soprole;True;NN;2024-10-31
Postres y compotas;MANJARATE Postre, 80 gr;Mousse;Soprole;True;NN;2024-10-31
Postres y compotas;Manjarate 3D, 100gr;Mousse;Soprole;True;NN;2024-10-31
Postres y compotas;MANJARATE Zerolacto, 80gr;Mousse;Soprole;True;NN;2024-10-31
Postres y compotas;Chandelle crema chocolate, pote 130gr;Mousse;Nestlé;True;NN;2024-10-31
Postres y compotas;Chandelle crema lúcuma, pote 130gr;Mousse;Nestlé;True;NN;2024-10-31
Postres y compotas;Chandelle manjar deslactosado, pote 130gr;Mousse;Nestlé;True;NN;2024-10-31
Postres y compotas;Chandelle Suspiro Maracuyá, 130 gr;Mousse;Nestlé;True;NN;2024-10-31
Postres y compotas;Chandelle tentación brownie, 130gr;Mousse;Nestlé;True;NN;2024-10-31
Postres y compotas;Natillas caseras Carmencita (en polvo), 80 gr;Natillas;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Postres y compotas;Alimento Veggie sabor Frutilla, 115gr;Alimento veggie;Nestlé;True;NN;2024-10-31
Postres y compotas;Alimento Veggie sabor Coco, 115gr;Alimento veggie;Nestlé;True;NN;2024-10-31
Postres y compotas;Alimento Veggie Berries, 115gr;Alimento veggie;Nestlé;True;NN;2024-10-31
Helados;Helado de frambuesa, pote 500 y 100ml;Helado de agua;Gelatería Firenze;True;NN;2024-10-31
Helados;Helado de Frutilla albahaca sin azúcar, pote 500 y 100ml;Helado de agua;Gelatería Firenze;True;NN;2024-10-31
Helados;Helado Chocolate sin azúcar, pote 550g;Helado de agua;Emporio La Rosa;True;NN;2024-10-31
Helados;Helado Frambuesa menta, pote 550gr;Helado de agua;Emporio La Rosa;True;NN;2024-10-31
Helados;Helado Frutos del bosque, pote 1lt;Helado de agua;Palettas - Emporio La Rosa;True;NN;2024-10-31
Helados;Helado Mango Maracuya, pote 1lt;Helado de agua;Palettas - Emporio La Rosa;True;NN;2024-10-31
Helados;Helado con paleta Frutos del Bosque, caja con 5 helados, 290gr;Helado de agua;Palettas - Emporio La Rosa;True;NN;2024-10-31
Helados;"Helado con paleta Limón menta jengibre, caja con 5 helados,
290gr";Helado de agua;Palettas - Emporio La Rosa;True;NN;2024-10-31
Helados;"Helado con paleta Mango Maracuyá, 290gr (caja con 5 helados
58gc/u)";Helado de agua;Palettas - Emporio La Rosa;True;NN;2024-10-31
Helados;Helado Limón Menta Albahaca, 550g;Helado de agua;Emporio La Rosa;True;NN;2024-10-31
Helados;Helado Frutilla sin azúcar, pote 550gr;Helado de agua;Emporio La Rosa;True;NN;2024-10-31
Helados;"Savory helado CENTELLA manzana limón (tradicional) ,
individual (52 gr) y multipack)";Helado de agua;Nestlé;True;NN;2024-10-31
Helados;"Savory helado CENTELLA 3 sabores, individual (52 gr) y
multipack)";Helado de agua;Nestlé;True;NN;2024-10-31
Helados;Helados Chamonix Piña, 1lt;Helado de agua;Nestlé;True;NN;2024-10-31
Helados;Helado Savory Frutos del Bosque, 1lt;Helado de agua;Nestlé;True;NN;2024-10-31
Helados;Savory helado de Piña, 1lt;Helado de agua;Nestlé;True;NN;2024-10-31
Helados;Helado Vainilla, pote 550gr;Helados de leche;Emporio La Rosa;True;NN;2024-10-31
Helados;Bombón relleno con helado de frambuesa, pote 182g;Helados de leche;Emporio La Rosa;True;NN;2024-10-31
Helados;Helado Chocolate araucano, pote 550gr;Helados de leche;Emporio La Rosa;True;NN;2024-10-31
Helados;Helado de dulce de leche, pote 500 y 100ml;Helados de leche;Gelatería Firenze;True;NN;2024-10-31
Helados;Helado de caluga tofee, pote 500 y 100ml;Helados de leche;Gelatería Firenze;True;NN;2024-10-31
Helados;Helado de vainilla, pote 500 y 100ml;Helados de leche;Gelatería Firenze;True;NN;2024-10-31
Helados;Helado Pistacho, pote 550gr;Helados de leche;Emporio La Rosa;True;NN;2024-10-31
Helados;Bombón relleno con helado de pistacho, 156gr;Helados de leche;Emporio La Rosa;True;NN;2024-10-31
Helados;Helado de manjar blanco chocolate, pote 550gr;Helados de leche;Emporio La Rosa;True;NN;2024-10-31
Helados;Helado de chocolate belga 54% cacao, pote 500 y 100ml;Helados de leche;Gelatería Firenze;True;NN;2024-10-31
Helados;Helado Dulce de leche, pote 550gr;Helados de leche;Emporio La Rosa;True;NN;2024-10-31
Helados;Helado Peanut caramel, pote 1Lt;Helados de leche;Palettas - Emporio La Rosa;True;NN;2024-10-31
Helados;Helado Dulce de leche, pote 1lt;Helados de leche;Palettas - Emporio La Rosa;True;NN;2024-10-31
Helados;"Helado con paleta sabor Chocolate Almendra, caja 5 paletas
heladas, 290gr";Helados de leche;Palettas - Emporio La Rosa;True;NN;2024-10-31
Helados;Helado con paleta Dulce de leche, caja con 5 helados, 290gr;Helados de leche;Palettas - Emporio La Rosa;True;NN;2024-10-31
Helados;Helado sabor Volcán de chocolate, pote 1lt;Helados de leche;Palettas - Emporio La Rosa;True;NN;2024-10-31
Helados;Helado Savory Chocolate 0% azúcar, 1L;Helados de leche;Nestlé;True;NN;2024-10-31
